id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19385023,Newclassic House,95268588,Mixalis,,Χανίων,35.51362,24.01292,Entire home/apt,65,2,73,2019-06-19,3.05,1,166
19385634,Elafonisi- Anna's Village House,135881798,Γιώργος,,Κισσάμου,35.36109,23.61284,Entire home/apt,65,3,9,2018-09-24,0.38,1,348
19385758,Alexandra House near Chania City Center,135892634,Ourania,,Χανίων,35.50867,24.03005,Entire home/apt,80,3,15,2019-05-18,0.63,1,59
19391266,Plakoures HOME mini,73687408,Christos,,Χανίων,35.53551,24.08718,Entire home/apt,55,2,0,,,2,72
19392788,Roula's apartment #1,135087309,John-Roulas,,Χανίων,35.51006,24.00945,Entire home/apt,90,3,3,2017-09-11,0.13,3,192
19393502,Delightful apartment in Chania center (Old town),51312189,Angeliki,,Χανίων,35.51853,24.02221,Entire home/apt,54,3,10,2019-06-08,0.43,11,96
19395405,"Luxury Villa Amvrosia, seafront with swimming pool",129898363,Γεωργιοσ,,Ιεράπετρας,35.02632,25.88923,Entire home/apt,400,7,0,,,2,290
19395551,Anissaras-villa,116791516,Nikos,,Χερσονήσου,35.32928,25.3639,Entire home/apt,138,4,6,2019-06-02,0.28,2,285
19396457,Villa Paradise - balcony studio,132205133,Mike,,Ιεράπετρας,35.02361,25.87583,Entire home/apt,34,3,14,2019-06-21,0.57,5,327
19397023,Kalli Villa near beach(2km) with full privacy!,68804718,Myrto & Maria Virginia,,Ρεθύμνης,35.36486,24.54607,Entire home/apt,150,5,1,2019-06-16,1,38,182
19399095,Balos Kissamos House,135995361,Panagiotis & Eirini,,Κισσάμου,35.49274,23.66118,Entire home/apt,200,2,9,2018-09-26,0.75,2,43
19401015,Stomio room (close to Elafonisi),135470607,Katerina,,Κισσάμου,35.33094,23.55874,Entire home/apt,38,2,133,2019-06-14,5.54,3,116
19403611,Villa melydia,117909714,Νίκος,,Ρεθύμνης,35.36782,24.53447,Private room,300,3,1,2019-05-17,0.73,3,84
19404758,Traditional Cretan house,132910985,Irene,,Χερσονήσου,35.27387,25.25308,Entire home/apt,60,10,0,,,1,0
19405484,Apartment overlooking the Cathedral,117596872,Anthi & Yiannis,,Ηρακλείου,35.33686,25.13185,Entire home/apt,52,1,118,2019-06-08,4.92,4,248
19406936,More Crete Village House in Koutouloufari,6371239,Irina,,Χερσονήσου,35.3072,25.39164,Entire home/apt,109,3,3,2018-09-05,0.27,2,346
19407661,Apartment next to the beach,128358171,Kostas,,Χανίων,35.51171,23.98941,Entire home/apt,61,2,39,2019-06-06,1.63,2,272
19407928,Sea View Beachside Apartment near Heraklion,136061199,Valentina,,Χερσονήσου,35.32701,25.2051,Entire home/apt,75,4,22,2019-06-12,0.91,1,301
19414621,Enchanting Old Town Charmer!,2344395,Alicia,,Χανίων,35.51465,24.01988,Entire home/apt,59,2,15,2019-05-25,0.65,5,353
19420369,House by the sea in the heart of Chania,93788689,Angeliki,,Χανίων,35.51521,24.0269,Entire home/apt,52,2,26,2019-05-19,1.09,1,318
19420739,Yolanda's House,136161926,Giannis,,Κισσάμου,35.48359,23.67724,Entire home/apt,60,5,17,2018-10-16,0.72,1,282
19421420,"TO KOCHILI, Peaceful family house with big garden",136166729,Christos,,Χανίων,35.50937,23.96089,Entire home/apt,80,2,15,2019-06-24,0.65,1,298
19422163,"Villa Kalipso, 3 BD, Private Pool, Sea View",136171210,Konstantinos,,Μυλοποτάμου,35.404,24.84866,Entire home/apt,340,3,0,,,2,0
19423043,ELENI'S  STUDIO IN CHANIA,80836036,Ελένη & Μαρία,,Χανίων,35.51935,24.04403,Entire home/apt,35,2,24,2018-08-30,1.01,4,17
19425401,Savas Rooms Studio 2,136189240,Manos,,Καντάνου - Σέλινου,35.23532,23.68306,Private room,35,1,12,2019-05-28,0.59,2,95
19426011,Stefanitsa's house(70sqm.) animal farm opposite it,79304099,Stefania,,Κισσάμου,35.4857,23.68681,Entire home/apt,50,5,8,2019-06-15,0.34,2,158
19429332,"ANDREAS HOUSE, modern appartment in nature",75800655,Andreas,,Ρεθύμνης,35.3508,24.5159,Entire home/apt,98,6,0,,,1,181
19429456,2-Bedroom House with Balcony in Heaven!,68393913,Michael,,Χανίων,35.51487,24.0903,Entire home/apt,69,2,9,2019-05-19,0.67,4,52
19431278,"Platanias, 2BD vacation home, Olive Garden",30703672,Ioanna,,Πλατανιά,35.51239,23.91482,Entire home/apt,70,2,24,2019-06-25,1.00,2,198
19435074,"Panorama rooms, Agia Roumeli",86146187,Eleni,,Σφακίων,35.22957,23.95832,Entire home/apt,38,1,3,2018-10-19,0.13,1,362
19435797,Loquat House 3,33558043,Eirini,,Χανίων,35.5052,23.99312,Entire home/apt,40,2,35,2019-06-03,1.46,6,115
19436015,La Luna Blu - Apartment Gecko,7865769,Iris,,Ιεράπετρας,35.02111,25.85228,Entire home/apt,32,4,6,2018-10-20,0.26,7,197
19443426,studio στο Διονυσο Σητειας,51741484,Maria,,Σητείας,35.21657,26.18726,Entire home/apt,40,7,3,2018-08-20,0.24,1,0
19443444,"5 bedroom villa,2km from Beach&Rethymno",61036077,Stratos,,Ρεθύμνης,35.35227,24.5068,Entire home/apt,285,5,0,,,92,107
19443626,"Fouli Studios & Apartments, Big Apartment, 2Adults",59506745,Fouli,,Ρεθύμνης,35.36782,24.50093,Entire home/apt,60,2,1,2017-08-13,0.04,5,59
19444351,Luxury Villa Marvi in a charming Cretan village,135798746,Stelios,,Μυλοποτάμου,35.40423,24.6933,Entire home/apt,160,3,13,2019-06-07,0.56,1,199
19445183,Sunny apartment overlooking the Cathedral,117596872,Anthi & Yiannis,,Ηρακλείου,35.33648,25.13313,Entire home/apt,55,1,43,2019-06-06,1.88,4,262
19446607,"Villa Emmanuela, Next to City & Beach!",12389816,Kostas,,Ρεθύμνης,35.34748,24.45761,Entire home/apt,520,7,6,2018-07-21,0.40,142,261
19446622,Loggia Loft Apartment!,4301312,Valia,,Ρεθύμνης,35.37002,24.47669,Entire home/apt,85,5,20,2019-06-13,0.85,130,122
19446992,Studio Katerina,136358056,Katerina,,Ηρακλείου,35.32224,25.10216,Entire home/apt,25,4,7,2018-12-19,0.31,1,208
19451370,Villa Rodea,129001352,Angelos,,Μαλεβιζίου,35.36255,25.01586,Entire home/apt,450,4,2,2018-07-26,0.18,2,364
19451382,Apartment for 2 at the city center of Ierapetra,136389895,Eleftherios,,Ιεράπετρας,35.00914,25.74181,Entire home/apt,39,2,2,2018-08-21,0.09,1,0
19451991,Amberia city view apartment,95230195,Miranda,,Χανίων,35.51513,24.03473,Entire home/apt,60,3,7,2017-09-07,0.29,1,190
19452435,ELAND DREAM VILLA (Website hidden by Airbnb) VILLA  AVRA,134908567,Eleni,,Χανίων,35.51246,23.96702,Private room,340,3,13,2019-06-10,0.55,4,296
19453382,Irene villa,136406264,Maria,,Ιεράπετρας,35.00786,25.75814,Entire home/apt,60,2,7,2019-06-16,0.32,1,364
19455402,Your Home in historic center of Heraklion,20068104,Georgios,,Ηρακλείου,35.33591,25.13073,Entire home/apt,48,3,59,2019-06-18,2.51,1,267
19456567,Cozy Apartment for 2-3,63697929,Michail & Konstantinos,,Χερσονήσου,35.28978,25.46725,Entire home/apt,38,1,12,2019-06-26,0.51,2,320
19461255,Spacious house with swimming-pool,107248687,"Loic, Estelle & Co",,Ρεθύμνης,35.3685,24.59118,Entire home/apt,200,2,0,,,30,0
19461532,"Seaview Villa Patroklos, pool-1 min walk to beach!",136384003,Anastasia &,,Χανίων,35.51274,23.98707,Entire home/apt,100,2,52,2019-06-24,2.20,1,117
19465068,In the nature - nice studio near Plakias/Damnoni,103177602,Stefanie,,Αγίου Βασιλείου,35.18397,24.40837,Entire home/apt,25,2,24,2019-04-23,1.05,1,300
19465699,ELAND DREAM VILLA (Website hidden by Airbnb) VILLA  AIOLOS,134908567,Eleni,,Χανίων,35.51141,23.9667,Private room,240,3,6,2019-01-10,0.25,4,311
19466737,"Apartment Marina,  Sivas Creta",136551593,Γιωργος,,Φαιστού,35.01867,24.80722,Entire home/apt,85,1,4,2018-08-30,0.18,1,173
19466939,Modern 2BD semi-detached house,136553630,Marco,,Ηρακλείου,35.34138,25.1293,Entire home/apt,95,2,46,2019-06-07,1.94,1,302
19471501,Nice side sea view studio 3,54443678,Dionissis,,Ρεθύμνης,35.36724,24.49834,Entire home/apt,32,3,0,,,9,332
19471734,NEDA side sea view studio Nr 4,54443678,Dionissis,,Ρεθύμνης,35.36797,24.49845,Entire home/apt,32,4,1,2018-08-31,0.10,9,354
19471929,Aggeliki apartment,136608357,Αγγελικη,,Χανίων,35.50424,23.99835,Entire home/apt,75,2,25,2019-06-14,1.08,1,169
19472280,The Travellers’ and Hikers’ Delight Next to Sougia,116154588,George AirBnB-Helper,,Καντάνου - Σέλινου,35.29652,23.78926,Entire home/apt,50,2,40,2019-06-09,1.72,35,312
19475430,Villa Emiλia,17615987,George,,Μαλεβιζίου,35.40887,25.0128,Entire home/apt,350,5,4,2018-03-13,0.18,5,134
19479159,Stylish Apartment for Rent in Kalyves Crete,792863,Lia,,Αποκορώνου,35.44994,24.17871,Entire home/apt,13,30,0,,,5,194
19480572,Niovi Seaside Suites (2+2 persons / First Floor),40396587,Nikolaos,,Κισσάμου,35.50259,23.70267,Entire home/apt,170,3,4,2019-05-26,0.17,2,240
19483523,"Villa Bellavista, sea-studio with seafront balcony",47838471,Catherine,,Αγίου Νικολάου,35.31848,25.56492,Entire home/apt,40,3,3,2017-08-18,0.13,6,330
19487238,Private and Cozy Home in Kissamos,136779643,Xrisa,,Κισσάμου,35.49043,23.65559,Entire home/apt,45,3,27,2018-09-14,1.13,1,54
19487290,apartamenty Kreta,78658400,Artur,,Αποκορώνου,35.45887,24.16389,Entire home/apt,35,7,6,2019-04-21,0.27,1,0
19487536,COZY Studio near the BEACH and HERAKLION CITY 2,136761730,Sula & Theo,,Μαλεβιζίου,35.33615,25.06863,Private room,30,3,5,2018-09-18,0.22,2,103
19488076,SUNNY Studio near the BEACH and HERAKLION 1,136761730,Sula & Theo,,Μαλεβιζίου,35.33629,25.06875,Private room,28,3,15,2018-09-26,0.65,2,118
19491782,Spring Apartments | Apartment 3.2,132908309,Εδοκ Αε - Edok,,Χανίων,35.51054,24.0197,Entire home/apt,90,2,2,2019-04-17,0.16,7,138
19491926,Spring Apartments | Apartment 1.2,132908309,Εδοκ Αε - Edok,,Χανίων,35.51032,24.02054,Entire home/apt,160,2,0,,,7,144
19492493,Shalom-Superior double room-Old town Chania,38217990,Stella,,Χανίων,35.516,24.0205,Private room,76,1,6,2019-03-24,0.25,7,92
19492631,Spring Apartments | Apartment 2.2,132908309,Εδοκ Αε - Edok,,Χανίων,35.51108,24.02124,Entire home/apt,90,2,7,2019-05-28,0.31,7,148
19492651,Shalom-Superior queen room-Old town Chania,38217990,Stella,,Χανίων,35.5146,24.02004,Private room,103,1,2,2018-06-17,0.09,7,123
19493143,PELAMARE,101975154,Manos,,Χερσονήσου,35.33196,25.25635,Entire home/apt,50,3,2,2017-09-01,0.08,2,56
19493398,Πολυτελές διαμέρισμα με θεά τη θάλασσα,136846914,Ακουμιανακησ Οε,,Χανίων,35.52005,23.92409,Entire home/apt,109,1,16,2019-06-23,0.68,2,301
19495018,Villa Iasmi,136864007,Nikolas,,Χανίων,35.53832,24.08115,Entire home/apt,130,3,0,,,1,168
19496083,"Villa Bellavista, Studio for two, sea view",47838471,Catherine,,Αγίου Νικολάου,35.3186,25.56538,Entire home/apt,25,3,4,2018-09-06,0.29,6,315
19497431,Sunshiny 1 bedroom apartment,136890605,Χριστινα,,Ηρακλείου,35.33463,25.11331,Entire home/apt,23,1,0,,,1,124
19498397,"Cozy studio, in the heart of the city",31612497,Manos,,Αγίου Νικολάου,35.1933,25.71549,Entire home/apt,25,2,49,2019-06-12,2.08,5,167
19499980,Modern cozy friendly hοuse,98207891,Ioanna,,Ηρακλείου,35.31353,25.14889,Entire home/apt,85,2,12,2018-08-24,0.51,1,322
19500013,ARGO   SWEET  HOME  close by the city center,136917645,Μαρια,,Ηρακλείου,35.33189,25.12539,Entire home/apt,30,2,82,2019-06-21,3.49,1,246
19500287,Roussa's Studio in the Old Town of Rethymno,136920128,Andreas,,Ρεθύμνης,35.37008,24.47423,Entire home/apt,60,3,37,2018-11-05,1.53,1,129
19501414,Elisabeth's Penthouse at the heart of the city,136842114,Elisabeth,,Ρεθύμνης,35.36896,24.4759,Entire home/apt,80,2,32,2019-06-04,1.35,1,130
19503292,Carolina Apartment,126439342,Jane,,Χανίων,35.51127,24.03276,Entire home/apt,60,2,6,2018-08-16,0.26,6,53
19504015,"THE GRAY, BEACH CITY APARTMENT, CHANIA",136959022,Anthi,,Χανίων,35.51403,24.00701,Entire home/apt,98,4,53,2019-06-23,2.25,3,281
19504349,DYO Urban Chania,22149323,Georgia,,Χανίων,35.51435,24.02177,Entire home/apt,65,2,9,2018-09-10,0.63,5,86
19504485,''Kona'' cozy town apartment,30542048,S.M.,,Χανίων,35.5097,24.03474,Entire home/apt,40,3,12,2018-10-04,0.52,6,68
19504756,Niovi Seaside Suites (4+2 persons),40396587,Nikolaos,,Κισσάμου,35.50207,23.70456,Entire home/apt,180,2,7,2019-06-23,0.31,2,200
19509229,Bright house in Rethymno,101910136,Lena,,Ρεθύμνης,35.35096,24.46893,Entire home/apt,90,2,4,2018-08-07,0.17,1,347
19511880,Spring Apartments | Apartment 3.1,132908309,Εδοκ Αε - Edok,,Χανίων,35.51108,24.021,Entire home/apt,90,2,1,2018-06-17,0.08,7,141
19512014,Apt with a great roof terrace,131593921,Andy,,Ηρακλείου,35.32039,25.12552,Entire home/apt,40,2,31,2019-06-16,1.34,1,103
19512401,Spring Apartments - Apartment 1.1,132908309,Εδοκ Αε - Edok,,Χανίων,35.50886,24.01906,Entire home/apt,160,2,1,2018-07-26,0.09,7,136
19512667,Villa in Stalos,74664266,Antonis,,Χανίων,35.48919,23.92813,Entire home/apt,95,3,2,2017-08-15,0.08,1,97
19512881,Stylish 3 BD Apt in City Center- Spring Apartments,132908309,Εδοκ Αε - Edok,,Χανίων,35.50942,24.01936,Entire home/apt,165,2,5,2018-12-26,0.22,7,104
19513033,Nonda's Mansion,114998722,Mathios,,Κισσάμου,35.47837,23.57578,Entire home/apt,60,3,20,2019-05-09,0.85,1,167
19513106,☆NEW comfy modern bright studio☆near the beach,105404547,Maria & Giorgos,,Μαλεβιζίου,35.33069,25.08173,Entire home/apt,35,2,15,2018-10-11,1.20,1,169
19514614,"Villa AA/Luxury, gym, playroom, amazing sea view",72711523,Holiways,,Χανίων,35.49944,23.973,Entire home/apt,450,3,0,,,88,308
19515266,SEA and SUN,130864589,Despoina,,Μαλεβιζίου,35.33636,25.09121,Entire home/apt,50,2,13,2018-10-27,0.58,2,278
19515395,Apartment 2-4 Adults Garden View No2,11437915,Manolis,,Αγίου Νικολάου,35.30007,25.72673,Entire home/apt,75,3,0,,,5,84
19518534,KASTRO STUDIOS,137078541,Χαρουλα,,Ρεθύμνης,35.35938,24.56997,Private room,55,1,3,2018-05-29,0.13,2,131
19521908,Peacefull residence 15 minutes to Elafonisi,137099035,Nikos,,Κισσάμου,35.36353,23.5888,Entire home/apt,70,2,13,2018-09-03,0.57,1,175
19521916,Mini apartment Chania City Center,137097501,Stefanos,,Χανίων,35.51287,24.02261,Entire home/apt,50,2,22,2018-08-25,0.94,1,44
19522032,Villa Katerina apartment 2,135339437,Katrin,,Χανίων,35.50753,23.97301,Entire home/apt,70,2,9,2018-08-26,0.39,2,290
19522905,Eldar Studio 2 ~ ΕΛΝΤΑΡ ΣΤΟΥΝΤΙΟΣ Παλαιοχωρα,135846900,Μανια,,Καντάνου - Σέλινου,35.23048,23.67923,Entire home/apt,52,2,37,2019-06-23,1.67,2,293
19523146,Maisonette with swimming pool,2876131,Chrysa,,Αποκορώνου,35.34387,24.31281,Entire home/apt,126,2,3,2018-08-30,0.29,5,332
19523796,Eucalyptus- Entire apartment,137112838,Manolis,,Χανίων,35.54646,24.08649,Entire home/apt,80,3,4,2018-08-08,0.18,1,267
19526105,Villa Pirgos. 360° amazing views of Crete,137123538,James,,Χανίων,35.50932,23.96308,Entire home/apt,95,2,4,2018-08-25,0.18,1,19
19535568,Villa Galatas,137221171,Kathrine & George,,Χανίων,35.49613,23.96256,Entire home/apt,140,1,1,2017-08-10,0.04,1,157
19537565,"Beach village apartment in ""Theseus""",78558707,Maria,,Μαλεβιζίου,35.39856,25.02629,Entire home/apt,49,4,3,2018-08-23,0.13,4,291
19537783,Traditional  Dream House,137234092,Despina,,Ιεράπετρας,35.05326,25.84477,Entire home/apt,40,3,28,2019-06-19,1.23,1,286
19537918,VILLA ROULA,92772103,Ρουλα,,Χερσονήσου,35.32654,25.20795,Entire home/apt,100,1,0,,,1,181
19538699,Elafonisi 25min away! Majestic Mountain Views,137242288,Michalis,,Κισσάμου,35.36293,23.63387,Entire home/apt,74,3,7,2019-06-18,0.31,1,170
19539618,Mimar Apartments & Studios Ammoudara,65600604,Stavros,,Μαλεβιζίου,35.33692,25.0697,Entire home/apt,80,1,1,2017-08-18,0.04,4,364
19540058,"Candia Village 1 -2bd apt with BBQ,wifi,near beach",16383783,Yanni,,Χανίων,35.51711,23.9265,Entire home/apt,73,4,0,,,7,175
19540947,Studio Galatia,137258363,Emmanouil,,Φαιστού,35.03508,24.78981,Entire home/apt,55,3,0,,,1,156
19542530,"Beautiful villa at beautiful location, close to Agia Galini, South coast",122324947,Anne - BELVILLA,,Αγίου Βασιλείου,35.1108,24.67832,Entire home/apt,139,2,0,,,72,365
19542531,Authentic greek house with a beautiful courtyard garden and private pool,122324947,Anne - BELVILLA,,Ρεθύμνης,35.34792,24.52918,Entire home/apt,193,2,0,,,72,365
19544433,Villa Labro,137264167,Maria,,Χανίων,35.51534,24.05394,Entire home/apt,150,4,0,,,1,320
19544694,Ann & Iro's apartment with the most beautiful view,136566271,Αννα - Ηρώ,,Χανίων,35.52278,24.05,Entire home/apt,40,2,32,2018-10-16,1.32,1,154
19544799,"""The Rock""",64849336,John,,Ιεράπετρας,35.0719,25.97151,Entire home/apt,70,3,14,2018-09-29,0.60,1,143
19544835,Anni Art Apartments With Seaview Balcony (03),29785527,Ioanna,,Αποκορώνου,35.45768,24.16658,Entire home/apt,50,3,0,,,4,49
19545803,Anni Art Apartments With Seaview Balcony (02),29785527,Ioanna,,Αποκορώνου,35.4563,24.16738,Entire home/apt,50,3,5,2019-05-18,0.44,4,66
19546782,ELAND DREAM VILLA (Website hidden by Airbnb) VILLA HELIOS,134908567,Eleni,,Χανίων,35.51256,23.96583,Private room,250,3,3,2019-06-10,0.13,4,296
19546861,Anni Art Apartments With Seaview Balcony (01),29785527,Ioanna,,Αποκορώνου,35.45676,24.16669,Entire home/apt,50,3,0,,,4,40
19547701,ELAND DREAM VILLA (Website hidden by Airbnb) VILLA AVGI,134908567,Eleni,,Χανίων,35.51198,23.96708,Private room,250,3,5,2019-06-14,0.23,4,298
19548244,Villa Stelios,98744587,Katerina,,Σφακίων,35.17942,24.27248,Entire home/apt,50,3,1,2017-07-22,0.04,1,308
19550077,Σπίτι μέσα στα Χανιά,137339069,Iosif,,Χανίων,35.51393,24.01122,Entire home/apt,45,3,7,2018-09-21,0.31,1,24
19551726,"Elea House,Greece,Heraklion, Crete 3 Bedrooms",133393379,Constantina,,Χερσονήσου,35.30406,25.22772,Entire home/apt,115,3,1,2018-07-23,0.09,2,350
19551833,"Elea House,Greece,Heraklion, Crete 2 Bedrooms",133393379,Constantina,,Χερσονήσου,35.30393,25.22654,Entire home/apt,95,3,2,2018-08-24,0.18,2,365
19562740,Stylish Boutique Apartment,133663199,Panagiotis Ioulia,,Ηρακλείου,35.3327,25.13524,Entire home/apt,65,2,38,2019-06-15,1.59,1,164
19564557,Stone house among olive trees in Chania area,128423223,Loukas,,Χανίων,35.49845,23.95944,Entire home/apt,60,1,7,2019-06-07,0.31,1,310
19565074,Tholos Boutique Houses(4-5 persons),77531051,Kostas,,Ιεράπετρας,35.15586,25.86687,Entire home/apt,130,5,1,2017-08-18,0.04,2,71
19567732,city center studios H9,88917397,Eleftherios,,Ηρακλείου,35.33897,25.1348,Entire home/apt,40,2,6,2019-06-01,0.25,5,303
19567858,Schönes Meerblick-Apartment nur 50m vom Strand,17593388,Liska & Jan,,Χανίων,35.51126,24.00446,Entire home/apt,50,5,6,2018-08-10,0.26,1,263
19568404,Cozy and Quiet Sea Side Retreat,137510900,Haris,,Χανίων,35.51317,23.96929,Entire home/apt,140,5,0,,,1,75
19568772,city center studios H7,88917397,Eleftherios,,Ηρακλείου,35.3404,25.13639,Entire home/apt,35,2,7,2017-10-13,0.30,5,300
19568838,Nandia's Cottage,137506992,Ναντια,,Αποκορώνου,35.42207,24.23867,Entire home/apt,50,2,5,2018-08-29,0.22,1,150
19569063,ML,137516843,Μανόλης,,Χανίων,35.51442,24.0141,Entire home/apt,100,3,33,2018-09-29,1.42,1,288
19573459,Villa Stefania Room 5,73984371,Dinos,,Ρεθύμνης,35.36278,24.63283,Private room,32,3,4,2018-07-03,0.17,6,306
19577407,Astraia Residence,18247888,Aria,,Χανίων,35.51692,24.02054,Entire home/apt,250,3,0,,,10,0
